id,label,type,type_label,uri,birthYear,dateLabel,deathYear,externalURL,gregorianDate,hanjaName,headnote,lifeSpan,locationLabel,reignMonarch,reignYear,reignYearLabel,sexagenaryYear
P0044,"조헌(趙憲, 1544-1592)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0044,1544,,1592,https://encykorea.aks.ac.kr/Article/E0052754,,趙憲,,1544~1592,,,,,
P0045,"이이(李珥, 1536-1584)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0045,1536,,1584,https://encykorea.aks.ac.kr/Article/E0045546,,李珥,,1536~1584,,,,,
P0046,"성혼(成渾, 1535-1598)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0046,1535,,1598,https://encykorea.aks.ac.kr/Article/E0029706,,成渾,,1535~1598,,,,,
P0047,"남이흥(南以興, 1576-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0047,1576,,1627,https://encykorea.aks.ac.kr/Article/E0012109,,南以興,,1576~1627,,,,,
P0048,김준(金俊),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0048,,,,,,金俊,,,,,,,
P0049,"박명룡(朴命龍, 1588-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0049,1588,,1627,https://encykorea.aks.ac.kr/Article/E0020675,,朴命龍,,1588~1627,,,,,
P0050,"이상안(李尙安, 1575-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0050,1575,,1627,https://encykorea.aks.ac.kr/Article/E0044599,,李尙安,,1575~1627,,,,,
P0051,이희건(李希建),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0051,,,,,,李希建,,,,,,,
P0052,"장돈(張暾, 1574-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0052,1574,,1627,https://encykorea.aks.ac.kr/Article/E0048395,,張暾,,1574~1627,,,,,
P0053,"송덕영(宋德榮, ?-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0053,,,1627,https://encykorea.aks.ac.kr/Article/E0030756,,宋德榮,,?~1627,,,,,
P0054,김양언(金良彦),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0054,,,,,,金良彦,,,,,,,
P0055,"전상의(全尙毅, 1575-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0055,1575,,1627,https://encykorea.aks.ac.kr/Article/E0049468,,全尙毅,,1575~1627,,,,,
P0056,윤혜(尹惠),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0056,,,,,,尹惠,,,,,,,
P0057,"송도남(宋圖南, 1576-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0057,1576,,1627,https://encykorea.aks.ac.kr/Article/E0030765,,宋圖南,,1576~1627,,,,,
P0058,김언수(金彦守),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0058,,,,,,金彦守,,,,,,,
P0059,"함응수(咸應秀, 1561-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0059,1561,,1627,https://encykorea.aks.ac.kr/Article/E0062220,,咸應秀,,1561~1627,,,,,
P0060,"한덕문(韓德文, 1578-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0060,1578,,1627,https://encykorea.aks.ac.kr/Article/E0061547,,韓德文,,1578~1627,,,,,
P0061,"임충서(林忠恕, 1580-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0061,1580,,1627,https://encykorea.aks.ac.kr/Article/E0047706,,林忠恕,,1580~1627,,,,,
P0062,"양진국(梁晉國, 1564-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0062,1564,,1627,https://encykorea.aks.ac.kr/Article/E0035788,,梁晉國,,1564~1627,,,,,
P0063,"노수신(盧守愼, 1515-1590)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0063,1515,,1590,https://encykorea.aks.ac.kr/Article/E0012812,,盧守愼,,1515~1590,,,,,
P0064,"정홍익(鄭弘翼, 1571-1626)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0064,1571,,1626,https://encykorea.aks.ac.kr/Article/E0051171,,鄭弘翼,,1571~1626,,,,,
P0065,"이경여(李敬輿, 1585-1657)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0065,1585,,1657,https://encykorea.aks.ac.kr/Article/E0043557,,李敬輿,,1585~1657,,,,,
P0066,"조영규(趙英珪, ?-1395)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0066,,,1395,https://encykorea.aks.ac.kr/Article/E0052388,,趙英珪,,?~1395,,,,,
P0067,조정로(趙廷老),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0067,,,,,,趙廷老,,,,,,,
P0068,"유성룡(柳成龍, 1542-1607)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0068,1542,,1607,https://encykorea.aks.ac.kr/Article/E0041546,,柳成龍,,1542~1607,,,,,
P0069,"김성일(金誠一, 1538-1593)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0069,1538,,1593,https://encykorea.aks.ac.kr/Article/E0009485,,金誠一,,1538~1593,,,,,
P0070,"강익(姜翼, 1523-1567)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0070,1523,,1567,https://encykorea.aks.ac.kr/Article/E0001354,,姜翼,,1523~1567,,,,,
P0071,유진석(劉晉錫),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0071,,,,,,劉晉錫,,,,,,,
P0072,"신식(申湜, 1551-1623)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0072,1551,,1623,https://encykorea.aks.ac.kr/Article/E0033146,,申湜,,1551~1623,,,,,
P0073,"강학년(姜鶴年, 1585-1647)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0073,1585,,1647,https://encykorea.aks.ac.kr/Article/E0001469,,姜鶴年,,1585~1647,,,,,
P0074,"오두인(吳斗寅, 1624-1689)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0074,1624,,1689,https://encykorea.aks.ac.kr/Article/E0038181,,吳斗寅,,1624~1689,,,,,
P0075,"박세채(朴世采, 1631-1695)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0075,1631,,1695,https://encykorea.aks.ac.kr/Article/E0020816,,朴世采,,1631~1695,,,,,
P0076,정택뢰(鄭宅雷),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0076,,,,,,鄭宅雷,,,,,,,
P0077,"이단상(李端相, 1628-1669)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0077,1628,,1669,https://encykorea.aks.ac.kr/Article/E0043940,,李端相,,1628~1669,,,,,
P0078,"김상헌(金尙憲, 1570-1652)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0078,1570,,1652,https://encykorea.aks.ac.kr/Article/E0009385,,金尙憲,,1570~1652,,,,,
P0079,"이개(李塏, 1417-1456)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0079,1417,,1456,https://encykorea.aks.ac.kr/Article/E0043502,,李塏,,1417~1456,,,,,
P0080,최경후(崔慶後),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0080,,,,,,崔慶後,,,,,,,
P0081,김지저(金之佇),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0081,,,,,,金之佇,,,,,,,
P0082,양자징(梁子徵),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0082,,,,,,梁子徵,,,,,,,
P0083,변성온(卞成溫),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0083,,,,,,卞成溫,,,,,,,
P0084,"기효간(奇孝諫, 1530-1593)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0084,1530,,1593,https://encykorea.aks.ac.kr/Article/E0008500,,奇孝諫,,1530~1593,,,,,
P0085,정보(鄭保),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0085,,,,https://encykorea.aks.ac.kr/Article/E0050255,,鄭保,,,,,,,
P0086,"오윤겸(吳允謙, 1559-1636)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0086,1559,,1636,https://encykorea.aks.ac.kr/Article/E0038455,,吳允謙,,1559~1636,,,,,
P0087,"임숙영(任叔英, 1576-1623)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0087,1576,,1623,https://encykorea.aks.ac.kr/Article/E0047504,,任叔英,,1576~1623,,,,,
P0088,"이후원(李厚源, 1598-1660)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0088,1598,,1660,https://encykorea.aks.ac.kr/Article/E0046659,,李厚源,,1598~1660,,,,,
P0089,"강석기(姜碩期, 1580-1643)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0089,1580,,1643,https://encykorea.aks.ac.kr/Article/E0001213,,姜碩期,,1580~1643,,,,,
P0090,"이신의(李愼儀, 1551-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0090,1551,,1627,https://encykorea.aks.ac.kr/Article/E0045021,,李愼儀,,1551~1627,,,,,
P0091,이유겸(李惟謙),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0091,,,,,,李惟謙,,,,,,,
P0092,"윤집(尹集, 1606-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0092,1606,,1637,https://encykorea.aks.ac.kr/Article/E0042612,,尹集,,1606~1637,,,,,
P0093,"홍익한(洪翼漢, 1586-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0093,1586,,1637,https://encykorea.aks.ac.kr/Article/E0064343,,洪翼漢,,1586~1637,,,,,
P0094,"오달제(吳達濟, 1609-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0094,1609,,1637,https://encykorea.aks.ac.kr/Article/E0038142,,吳達濟,,1609~1637,,,,,
P0095,"이경창(李慶昌, 1554-1627)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0095,1554,,1627,https://encykorea.aks.ac.kr/Article/E0043580,,李慶昌,,1554~1627,,,,,
P0096,김대염(金大冉),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0096,,,,,,金大冉,,,,,,,
P0097,"남구만(南九萬, 1629-1711)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0097,1629,,1711,https://encykorea.aks.ac.kr/Article/E0011809,,南九萬,,1629~1711,,,,,
P0098,"김덕함(金德諴, 1562-1636)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0098,1562,,1636,https://encykorea.aks.ac.kr/Article/E0008955,,金德諴,,1562~1636,,,,,
P0099,"이몽규(李夢奎, 1510-1563)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0099,1510,,1563,,,李夢奎,,1510~1563,,,,,
P0100,"성수종(成守琮, 1495-1533)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0100,1495,,1533,https://encykorea.aks.ac.kr/Article/E0029398,,成守琮,,1495~1533,,,,,
P0101,"박대덕(朴大德, 1563-1654)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0101,1563,,1654,https://encykorea.aks.ac.kr/Article/E0020625,,朴大德,,1563~1654,,,,,
P0102,"이언적(李彦迪, 1491-1553)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0102,1491,,1553,https://encykorea.aks.ac.kr/Article/E0045123,,李彦迪,,1491~1553,,,,,
P0103,"홍명구(洪命耈, 1596-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0103,1596,,1637,https://encykorea.aks.ac.kr/Article/E0064065,,洪命耈,,1596~1637,,,,,
P0104,"김상용(金尙容, 1561-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0104,1561,,1637,https://encykorea.aks.ac.kr/Article/E0009361,,金尙容,,1561~1637,,,,,
P0105,"이상길(李尙吉, 1556-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0105,1556,,1637,https://encykorea.aks.ac.kr/Article/E0044577,,李尙吉,,1556~1637,,,,,
P0106,"심 현(沈誢, 1568-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0106,1568,,1637,https://encykorea.aks.ac.kr/Article/E0033970,,沈誢,,1568~1637,,,,,
P0107,"이시직(李時稷, 1572-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0107,1572,,1637,https://encykorea.aks.ac.kr/Article/E0044998,,李時稷,,1572~1637,,,,,
P0108,"윤계(尹堦, 1622-1692)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0108,1622,,1692,https://encykorea.aks.ac.kr/Article/E0042204,,尹堦,,1622~1692,,,,,
P0109,"송시영(宋時榮, 1588-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0109,1588,,1637,https://encykorea.aks.ac.kr/Article/E0030900,,宋時榮,,1588~1637,,,,,
P0110,"구원일(具元一, 1582-1637)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0110,1582,,1637,https://encykorea.aks.ac.kr/Article/E0005952,,具元一,,1582~1637,,,,,
P0111,"신호(申浩, 1539-1597)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0111,1539,,1597,https://encykorea.aks.ac.kr/Article/E0033572,,申浩,,1539~1597,,,,,
P0112,"이색(李穡, 1328-1396)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0112,1328,,1396,https://encykorea.aks.ac.kr/Article/E0044640,,李穡,,1328~1396,,,,,
P0113,"김정(金淨, 1486-1521)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0113,1486,,1521,https://encykorea.aks.ac.kr/Article/E0010372,,金淨,,1486~1521,,,,,
P0114,"송인수(宋麟壽, 1499-1547)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0114,1499,,1547,https://encykorea.aks.ac.kr/Article/E0031018,,宋麟壽,,1499~1547,,,,,
P0115,"정렴(鄭磏, 1506-1549)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0115,1506,,1549,https://encykorea.aks.ac.kr/Article/E0050132,,鄭磏,,1506~1549,,,,,
P0116,"김굉필(金宏弼, 1454-1504)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0116,1454,,1504,https://encykorea.aks.ac.kr/Article/E0008739,,金宏弼,,1454~1504,,,,,
P0117,"정여창(鄭汝昌, 1450-1504)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0117,1450,,1504,https://encykorea.aks.ac.kr/Article/E0050583,,鄭汝昌,,1450~1504,,,,,
P0118,"노진(盧禛, 1518-1578)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0118,1518,,1578,https://encykorea.aks.ac.kr/Article/E0012909,,盧禛,,1518~1578,,,,,
P0119,"이황(李滉, 1501-1570)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0119,1501,,1570,https://encykorea.aks.ac.kr/Article/E0046626,,李滉,,1501~1570,,,,,
P0120,"이자(李耔, 1480-1533)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0120,1480,,1533,https://encykorea.aks.ac.kr/Article/E0045665,,李耔,,1480~1533,,,,,
P0121,"이연경(李延慶, 1484-1548)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0121,1484,,1548,https://encykorea.aks.ac.kr/Article/E0045152,,李延慶,,1484~1548,,,,,
P0122,"김세필(金世弼, 1473-1533)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0122,1473,,1533,https://encykorea.aks.ac.kr/Article/E0009524,,金世弼,,1473~1533,,,,,
P0123,"이순신(李舜臣, 1545-1598)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0123,1545,,1598,https://encykorea.aks.ac.kr/Article/E0044900,,李舜臣,,1545~1598,,,,,
P0124,"길재(吉再, 1353-1419)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0124,1353,,1419,https://encykorea.aks.ac.kr/Article/E0008561,,吉再,,1353~1419,,,,,
P0125,"김권(金權, 1549-1622)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0125,1549,,1622,https://encykorea.aks.ac.kr/Article/E0008768,,金權,,1549~1622,,,,,
P0126,"박상(朴祥, 1474-1530)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0126,1474,,1530,https://encykorea.aks.ac.kr/Article/E0020750,,朴祥,,1474~1530,,,,,
P0127,"박순(朴淳, 1523-1589)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0127,1523,,1589,https://encykorea.aks.ac.kr/Article/E0020849,,朴淳,,1523~1589,,,,,
P0128,"정몽주(鄭夢周, 1337-1392)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0128,1337,,1392,https://encykorea.aks.ac.kr/Article/E0050190,,鄭夢周,,1337~1392,,,,,
P0129,"원천석(元天錫, 1330-?)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0129,1330,,,https://encykorea.aks.ac.kr/Article/E0040871,,元天錫,,1330~?,,,,,
P0130,"조광조(趙光祖, 1482-1519)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0130,1482,,1519,https://encykorea.aks.ac.kr/Article/E0051606,,趙光祖,,1482~1519,,,,,
P0131,"한충(韓忠, 1486-1521)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0131,1486,,1521,https://encykorea.aks.ac.kr/Article/E0062027,,韓忠,,1486~1521,,,,,
P0132,"김덕숭(金德崇, 1373-1448)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0132,1373,,1448,,,金德崇,,1373~1448,,,,,
P0133,"이여(李畬, 1503-1542)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0133,1503,,1542,https://encykorea.aks.ac.kr/Article/E0045139,,李畬,,1503~1542,,,,,
P0134,"이부(李阜, 1482-1555)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0134,1482,,1555,https://encykorea.aks.ac.kr/Article/E0044482,,李阜,,1482~1555,,,,,
P0135,"이종학(李鍾學, 1361-1392)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0135,1361,,1392,https://encykorea.aks.ac.kr/Article/E0045952,,李鍾學,,1361~1392,,,,,
P0136,"김응하(金應河, 1580-1619)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0136,1580,,1619,https://encykorea.aks.ac.kr/Article/E0010157,,金應河,,1580~1619,,,,,
P0137,"백인걸(白仁傑, 1497-1579)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0137,1497,,1579,https://encykorea.aks.ac.kr/Article/E0022284,,白仁傑,,1497~1579,,,,,
P0138,"정문부(鄭文孚, 1565-1624)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0138,1565,,1624,https://encykorea.aks.ac.kr/Article/E0050206,,鄭文孚,,1565~1624,,,,,
P0139,"이붕수(李鵬壽, 1545-1593)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0139,1545,,1593,https://encykorea.aks.ac.kr/Article/E0044499,,李鵬壽,,1545~1593,,,,,
P0140,강문우(姜文佑),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0140,,,,,,姜文佑,,,,,,,
P0141,최배천(崔培天),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0141,,,,,,崔培天,,,,,,,
P0142,지달원(池達源),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0142,,,,,,池達源,,,,,,,
P0143,"안유(安裕, 1243-1306)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0143,1243,,1306,https://encykorea.aks.ac.kr/Article/E0035093,,安裕,,1243~1306,,,,,
P0144,"송상현(宋象賢, 1551-1592)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0144,1551,,1592,https://encykorea.aks.ac.kr/Article/E0030855,,宋象賢,,1551~1592,,,,,
P0145,"김연광(金延光, ?-1592)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0145,,,1592,,,金延光,,?~1592,,,,,
P0146,"조익(趙翼, 1579-1655)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0146,1579,,1655,https://encykorea.aks.ac.kr/Article/E0052512,,趙翼,,1579~1655,,,,,
P0147,"제갈량(諸葛亮, 181-234)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0147,181,,234,,,諸葛亮,,181~234,,,,,
P0148,"유희춘(柳希春, 1513-1577)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0148,1513,,1577,https://encykorea.aks.ac.kr/Article/E0042058,,柳希春,,1513~1577,,,,,
P0149,"박연(朴堧, 1378-1458)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0149,1378,,1458,https://encykorea.aks.ac.kr/Article/E0020921,,朴堧,,1378~1458,,,,,
P0150,박사종(朴士宗),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0150,,,,,,朴士宗,,,,,,,
P0151,"김안국(金安國, 1478-1543)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0151,1478,,1543,https://encykorea.aks.ac.kr/Article/E0009720,,金安國,,1478~1543,,,,,
P0152,"김정국(金正國, 1485-1541)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0152,1485,,1541,https://encykorea.aks.ac.kr/Article/E0010379,,金正國,,1485~1541,,,,,
P0153,최춘명(崔春命),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0153,,,,,,崔春命,,,,,,,
P0154,"김종직(金宗直, 1431-1492)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0154,1431,,1492,https://encykorea.aks.ac.kr/Article/E0010507,,金宗直,,1431~1492,,,,,
P0155,"박한주(朴漢柱, 1459-1504)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0155,1459,,1504,https://encykorea.aks.ac.kr/Article/E0021350,,朴漢柱,,1459~1504,,,,,
P0156,"신계성(申季誠, 1499-1562)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0156,1499,,1562,,,申季誠,,1499~1562,,,,,
P0157,"호안국(胡安國, 1074-1138)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0157,1074,,1138,,,胡安國,,1074~1138,,,,,
P0158,"김식(金湜, 1482-1520)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0158,1482,,1520,https://encykorea.aks.ac.kr/Article/E0009689,,金湜,,1482~1520,,,,,
P0159,"김육(金堉, 1580-1658)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0159,1580,,1658,https://encykorea.aks.ac.kr/Article/E0010098,,金堉,,1580~1658,,,,,
P0160,"정엽(鄭曄, 1563-1625)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0160,1563,,1625,https://encykorea.aks.ac.kr/Article/E0050594,,鄭曄,,1563~1625,,,,,
P0161,"조석윤(趙錫胤, 1606-1655)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0161,1606,,1655,https://encykorea.aks.ac.kr/Article/E0051897,,趙錫胤,,1606~1655,,,,,
P0162,"유계(俞棨, 1607-1664)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0162,1607,,1664,https://encykorea.aks.ac.kr/Article/E0041248,,俞棨,,1607~1664,,,,,
P0163,"신숭겸(申崇謙, ?-927)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0163,,,927,https://encykorea.aks.ac.kr/Article/E0033141,,申崇謙,,?~927,,,,,
P0164,을지문덕(乙支文德),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0164,,,,https://encykorea.aks.ac.kr/Article/E0042969,,乙支文德,,,,,,,
P0165,선우협(鮮于浹),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0165,,,,https://encykorea.aks.ac.kr/Article/E0028828,,鮮于浹,,,,,,,
P0166,"조호익(曺好益, 1545-1609)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0166,1545,,1609,https://encykorea.aks.ac.kr/Article/E0052769,,曺好益,,1545~1609,,,,,
P0167,"김인후(金麟厚, 1510-1560)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0167,1510,,1560,https://encykorea.aks.ac.kr/Article/E0010265,,金麟厚,,1510~1560,,,,,
P0168,"신말주(申末舟, 1429-1503)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0168,1429,,1503,https://encykorea.aks.ac.kr/Article/E0032907,,申末舟,,1429~1503,,,,,
P0169,"고경명(高敬命, 1533-1592)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0169,1533,,1592,https://encykorea.aks.ac.kr/Article/E0003297,,高敬命,,1533~1592,,,,,
P0170,"김천일(金千鎰, 1537-1593)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0170,1537,,1593,https://encykorea.aks.ac.kr/Article/E0010760,,金千鎰,,1537~1593,,,,,
P0171,"유관(柳寬, 1346-1433)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0171,1346,,1433,https://encykorea.aks.ac.kr/Article/E0041265,,柳寬,,1346~1433,,,,,
P0172,"주세붕(周世鵬, 1495-1554)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0172,1495,,1554,https://encykorea.aks.ac.kr/Article/E0053318,,周世鵬,,1495~1554,,,,,
P0173,"이정(李楨, 1512-1571)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0173,1512,,1571,https://encykorea.aks.ac.kr/Article/E0045795,,李楨,,1512~1571,,,,,
P0174,"곽재우(郭再祐, 1552-1617)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0174,1552,,1617,https://encykorea.aks.ac.kr/Article/E0004695,,郭再祐,,1552~1617,,,,,
P0175,"곽준(郭䞭, 1551-1597)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0175,1551,,1597,https://encykorea.aks.ac.kr/Article/E0004701,,郭䞭,,1551~1597,,,,,
P0176,"강감찬(姜邯贊, 948-1031)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0176,948,,1031,https://encykorea.aks.ac.kr/Article/E0000954,,姜邯贊,,948~1031,,,,,
P0177,서견(徐甄),Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0177,,,,https://encykorea.aks.ac.kr/Article/E0027573,,徐甄,,,,,,,
P0178,"이원익(李元翼, 1547-1634)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0178,1547,,1634,https://encykorea.aks.ac.kr/Article/E0045372,,李元翼,,1547~1634,,,,,
P0179,"정붕(鄭鵬, 1467-1512)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0179,1467,,1512,https://encykorea.aks.ac.kr/Article/E0050285,,鄭鵬,,1467~1512,,,,,
P0180,"김일손(金馹孫, 1464-1498)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0180,1464,,1498,https://encykorea.aks.ac.kr/Article/E0010281,,金馹孫,,1464~1498,,,,,
P0181,"황종해(黃宗海, 1579-1642)",Person,인물,http://dh.aks.ac.kr/ontology/seowondeungrok#P0181,1579,,1642,,,黃宗海,,1579~1642,,,,,
